database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	P01-Ltu	P01-LN	P02-Ltu	P02-LN	P03-Ltu	P03-LN	P04-Ltu	P04-LN	P05-Ltu	P05-LN	P06-Ltu	P06-LN	P07-Ltu	P07-LN	P08-Ltu	P08-LN	P09-Ltu	P09-LN	P10-Ltu	P10-LN	P11-Rtu	P11-RN	P12-Rtu	P12-RN	P13-Rtu	P13-RN	P14-Rtu	P14-RN	P15-Rtu	P15-RN	P16-Rtu	P16-RN	P17-Rtu	P17-RN	P18-Rtu	P18-RN	P19-Rtu	P19-RN	P20-Rtu	P20-RN	P21-Rmu	P21-RN	P22-Rmu	P22-RN	P23-Rmu	P23-RN	P24-Rmu	P24-RN	P25-Rmu	P25-RN	P26-Rmu	P26-RN	P27-Rmu	P27-RN	P28-Rmu	P28-RN	P29-Rmu	P29-RN	P30-Rmu	P30-RN
HMDB0061693				LysoPI(18:1(9Z)/0:0)	597.30351				0.948												0.011343046	0.002424786	0.024466712	0.008014704	0.005133089	0.008353637	0.014014636	0.008344722	0.008213968	0.001195104	0.007189828	0.00269791	0.059542988	0.006094331	0.009072288	0.003510212	0.009549559	0.021182099	0.048996061	0.007759577	0.004166283	0.000991087	0.041793119	0.002415031	0.006058316	0.002366996	0.029924	0.006526492	0.018844804	0.000798879	0.004487955	0.004351169	0.002854606	0.003832025	0.034545981	0.004929932	0.004498237	0.020468772	0.006522481	0.02115455	0.012347417	0.002989085	0.003006261	0.004141797	0.002836301	0.002480136	0.004434906	0.002660741	0.010492573	0.002772366	0.020407349	0.008634963	0.0038489	0.014025	0.005076078	0.006599277	0.022452466	0.001489148	0.014609139	0.002484829
HMDB0240597				LysoPI(18:2(9Z,12Z)/0:0)	595.28847				0.971												0.01939093	0.00208274	0.01577256	0.005782308	0.004450007	0.008412062	0.020762725	0.016852318	0.006918706	0.000656604	0.009180261	0.002236215	0.019055603	0.008630401	0.005724678	0.00589316	0.012663563	0.014123974	0.053612953	0.006437923	0.006260476	0.00202344	0.025275198	0.002099721	0.003427512	0.002185876	0.012110942	0.004706742	0.014446115	0.000690813	0.001515057	0.001842702	0.002377643	0.003308263	0.026787965	0.007803652	0.003761956	0.004472265	0.002747889	0.017694974	0.006279783	0.002551615	0.003893244	0.003615838	0.002514443	0.000551579	0.008227971	0.008635176	0.031347601	0.00328526	0.04334602	0.007224866	0.00702882	0.012067468	0.00437984	0.005445285	0.024585571	0.000841744	0.017562526	0.003527019
HMDB0061690				LysoPI(20:4(5Z,8Z,11Z,14Z)/0:0)	619.28758				0.938												0.013658162	0.002212154	0.037243479	0.009802559	0.004758246	0.007432529	0.033746309	0.043676327	0.030100075	0.005165696	0.036345531	0.002500415	0.039927089	0.009551247	0.013417261	0.009783261	0.014897408	0.023268473	0.054579042	0.007185795	0.014347466	0.002570429	0.024388265	0.007793469	0.014999288	0.002212601	0.040239561	0.00601113	0.015546664	0.003886616	0.014136472	0.005407645	0.010876105	0.01185363	0.059111922	0.00868783	0.004165615	0.010033084	0.020295183	0.019590277	0.030654332	0.017507432	0.008519544	0.003836053	0.012913996	0.001223712	0.013348212	0.011935821	0.077321942	0.008690528	0.039297718	0.007996451	0.018366623	0.012987922	0.021043067	0.006111293	0.016102856	0.005999995	0.038572927	0.026723544
HMDB0001078				Mannose 6-phosphate	259.02194				9.251												0.001694352	0.009420777	0.006415319	0.005628672	0.005582553	0.034163778	0.003690972	0.034469772	0.006175781	0.031408808	0.001213157	0.010467262	0.006059647	0.022917238	0.006102451	0.020017516	0.009918096	0.002999872	0.011179839	0.002414618	0.023214004	0.021656266	0.002571992	0.009805417	0.026508493	0.004110625	0.00474894	0.004930864	0.021871107	0.009452703	0.012631061	0.031236346	0.023501708	0.010190733	0.019310107	0.003171365	0.002526567	0.004735656	0.005537569	0.003317226	0.016811164	0.024182382	0.039240243	0.011493907	0.009376135	0.012295893	0.004795774	0.002522774	0.001339157	0.005725734	0.001092877	0.001708445	0.004162903	0.002792376	0.013955521	0.008358535	0.004075962	0.001611541	0.003808773	0.034803277
HMDB0000696				Methionine	148.04378				4.599												0.039518535	0.987981226	0.079199468	0.051101065	0.046311355	0.162166838	0.029384171	0.079357488	0.08155918	0.339447172	0.056072121	0.181405551	0.05867683	0.081912434	0.072140965	0.056804065	0.060198963	0.046781506	0.078658902	0.024924272	0.15235451	0.110351297	0.229594383	0.042356444	0.099333161	0.031463261	0.063477499	0.079782975	0.047402622	0.129738402	0.05885978	0.044482355	0.270146653	0.340305422	0.05500564	0.051853834	9.061953455	0.084646397	0.065447471	0.023747506	0.115695739	0.052777067	0.058092403	0.052748744	0.043908858	0.113196782	0.14885692	0.07272707	0.035777249	0.107685065	0.087239946	0.124020803	0.055845929	0.047921107	0.059369352	0.159130454	0.179627919	0.208576977	0.059353474	0.075832538
HMDB0011738				N2-gamma-Glutamylglutamine	274.10445				8.821												0.379359682	0.620583062	0.079361363	0.015515396	0.307525327	0.765074106	0.136361027	0.970438824	0.078701669	0.821712944	0.31050511	1.195196919	0.385541002	0.472682773	0.390233889	1.104623651	0.650785975	1.294743695	0.143566002	0.107124277	0.370895848	0.798274795	0.209732814	0.252325006	0.300005555	0.922268655	0.087411255	0.062654746	0.082767584	0.97600989	0.044782078	0.098663037	3.382983191	1.916854658	0.287022841	0.310929533	0.251578236	0.175094066	0.576405563	0.8786515	0.171063762	0.119335002	0.515284846	0.262705044	0.107971449	0.078132938	0.105453982	0.389189527	0.672222108	0.356265251	0.505910025	0.50699393	0.398860946	0.95427187	0.747294871	0.91978676	0.448829477	0.747551058	0.472631863	0.524389344
HMDB0001199				N2-Succinyl-L-ornithine	231.09795				7.75												1.955537694	0.363629091	0.090267632	0.116619883	0.693902812	0.137379	0.991479785	0.268368042	0.205351961	0.281934024	0.492299039	0.214492287	0.248963713	0.153961076	0.120029897	0.050397832	0.101369008	0.130558324	0.320915263	0.149124791	0.163691299	0.071918671	0.216974031	0.070213525	0.263000761	0.298848983	0.398650241	0.068906046	0.329192609	0.083023441	0.03921189	0.024358925	0.253372913	0.820599629	1.791764105	0.055009168	0.554789633	1.524578093	0.145872203	0.73422152	0.081778646	0.037032245	0.057936404	0.08382896	0.094556711	0.012392795	0.082756554	0.661528574	1.221667395	0.069897802	0.58445759	0.126863035	0.652869697	0.284853313	0.419730659	0.182350363	2.079989835	0.054943853	0.054872811	0.046271455
HMDB0001138				N-Acetyl-L-glutamic acid	188.05639				7.836												3.333833887	2.901602903	1.669989702	0.809986124	2.819326169	1.650739876	3.108602883	1.267733128	1.380854479	2.561242003	1.129581125	1.970275052	2.067163861	0.82664737	2.31667691	0.850679943	2.054589199	1.065868421	2.28374836	1.206726264	1.561363031	0.802864511	6.573714501	1.12464171	1.676925087	0.405123892	2.550337953	0.859227957	0.982256993	0.500234853	0.754700118	0.577179177	1.940098859	4.180094114	2.113727738	1.183620859	2.506016982	1.62202969	5.150012061	4.50150838	1.967707098	0.871624066	1.970520435	1.501045618	0.929943325	0.423296485	0.803159826	0.654441493	1.504160364	0.958639933	1.579416795	0.120740984	1.235200689	1.394705668	0.922376541	1.103304115	1.648949493	1.001188767	1.05911561	0.703414152
HMDB0011745				N-Acetyl-L-methionine	190.05433				1.569												0.201955552	0.035931549	0.104633439	0.059248148	0.184675374	0.077314382	0.473278272	0.329269192	0.082716036	0.079823903	0.171241228	0.128366408	0.220001587	0.0970184	0.200197169	0.152261364	0.157968607	0.14719089	0.180332146	0.114167482	0.127769377	0.039421577	0.196476205	0.211094275	0.201383584	0.038411888	0.121181858	0.043722831	0.133319109	0.057691126	0.071836486	0.052401251	0.390139602	0.485409643	0.510138138	0.112226325	0.06870164	0.231389323	0.223313905	0.158303782	0.192866144	0.133353428	0.142082291	0.028853197	0.129504454	0.024557701	0.041927438	0.209346029	0.308441402	0.171572619	0.355175054	0.04222764	0.14618059	0.127039918	0.148655396	0.040651722	0.619499914	0.176897557	0.296459171	0.24187553
HMDB0000230				N-Acetylneuraminic acid	308.09838				7.185												3.413304599	0.431315441	9.525624045	13.3299996	22.66472819	15.50839769	9.95213848	21.60636275	4.848542531	1.005156767	7.527694502	1.635334887	12.84315045	17.70169135	7.680587351	9.311533663	22.17451566	22.90650836	9.928051905	7.243567594	6.051198849	13.31346032	9.957952199	7.691760591	6.390777342	3.617679597	5.175556912	4.311492277	2.878914362	0.927344627	3.878181678	4.11008601	2.207259802	3.365476007	4.145357812	8.999762369	1.139615414	7.411659131	4.954308094	6.046989768	9.644342351	5.001238851	6.76028316	2.679301293	7.949217317	1.368231082	9.942839189	2.119877236	8.618336947	5.54976029	15.67745133	2.006793891	23.52680696	3.880120023	7.709801271	1.28637117	30.05755643	1.626642708	16.3541975	3.006374738
HMDB0001015				N-Formyl-L-methionine	176.03864				1.656												0.02633173	0.02294643	0.035153271	0.015637831	0.031023658	0.032106277	0.033955593	0.035631692	0.023299977	0.033983206	0.030055625	0.022057582	0.053796866	0.030329251	0.029380929	0.022400211	0.037154025	0.028577122	0.071490297	0.031775957	0.071873123	0.02787869	0.062837673	0.035561055	0.040612695	0.019138882	0.051301468	0.013777266	0.099632286	0.020422306	0.030498755	0.018352896	0.027293411	0.041936181	0.072426463	0.019954967	0.011940851	0.132915459	0.020211001	0.034124513	0.033278052	0.029954133	0.032179039	0.009104254	0.011394857	0.002460541	0.037245439	0.026869641	0.028956582	0.021798045	0.060861122	0.014791495	0.02425006	0.017225378	0.013261241	0.01722043	0.032612115	0.024266631	0.047082739	0.028979288
HMDB0001406				Niacinamide	121.04072				1.301												0.194245809	0.004023869	0.050724232	0.07472465	0.236522909	0.075415213	0.189178779	0.160175433	0.221153702	0.038693808	0.182205107	0.056056496	0.240030253	0.094065349	0.272370652	0.142819737	0.183817754	0.187324003	0.40493296	0.103865918	0.372453586	0.076504493	0.128064108	0.148127719	0.243799642	0.067384516	0.114575702	0.053769733	0.12510884	0.043227114	0.102716568	0.067398815	0.093307683	0.113896385	0.171081793	0.110507301	0.02141433	0.161358344	0.123448557	0.110515996	0.182011075	0.181738125	0.228471747	0.060775478	0.03093368	0.006098482	0.230319664	0.197601598	0.177801766	0.101514234	0.068443041	0.018564691	0.108876921	0.208951904	0.157405655	0.04024111	0.067565531	0.068971822	0.113047997	0.18177348
HMDB0013286				N-Undecanoylglycine	242.176				1.295												0.105172907	0.09604158	0.079221411	0.083142118	0.096727097	0.077181703	0.087490146	0.055306986	0.050753413	0.081769621	0.102617355	0.099895593	0.084746635	0.101846698	0.122160866	0.122153751	0.081916339	0.055900744	0.084257923	0.09216496	0.076695188	0.081462307	0.081568125	0.092417414	0.113512302	0.092806823	0.105391532	0.125236647	0.112250606	0.105163669	0.105118025	0.087964327	0.125029451	0.100078468	0.110507004	0.045663701	0.102744052	0.057907615	0.092733026	0.213147452	0.10924414	0.124160692	0.083920878	0.097778649	0.078251614	0.086045265	0.08371303	0.083304835	0.073438688	0.092211899	0.105648018	0.102260292	0.084692549	0.12110145	0.047355309	0.078773928	0.083522514	0.07037852	0.095432444	0.090434239
HMDB0000226				Orotic acid	155.00976				2.498												0.505347347	0.024561943	0.183726555	0.065905901	0.204032367	0.032746727	0.723809714	0.069144695	0.277862876	0.024643863	0.088326314	0.07236238	0.092969564	0.018032132	0.08107921	0.033445063	0.086190412	0.053362635	0.121360295	0.088145926	0.138988847	0.021596889	0.530225853	0.043260522	0.191831831	0.008938124	0.319773406	0.03041241	0.265181948	0.011225213	0.077687404	0.048677784	0.036038376	0.105963966	0.27966874	0.119287688	0.060582767	0.843612825	0.294236479	0.809045997	0.208416333	0.047387759	0.120894516	0.034050115	0.138566262	0.051229877	0.064815272	0.069531215	0.499055295	0.050613661	0.367336459	0.138713366	0.145180496	0.440406122	0.199099572	0.060141618	0.219991212	0.060938977	0.245343083	0.149847583
HMDB0000210				Pantothenic acid	218.10295				3.305												1.745435944	1.539742424	2.678736075	1.072455725	1.304604156	1.342995846	3.677386948	1.757379799	2.954584539	1.746010997	2.227652898	1.937282832	1.904309776	0.348185055	2.591573098	1.112668645	1.136053294	1.228202958	7.345526209	2.352335382	3.734835278	1.165632257	3.005700823	3.161791857	4.708511587	1.652478684	5.762515842	1.205653828	5.257101421	0.616601081	1.354160255	3.240936539	1.073011061	2.055373039	2.731303248	1.853331453	2.966126802	7.839057385	0.729230291	4.028075869	2.314175827	2.259172173	2.653940255	0.998404729	1.185799126	0.104099128	0.634565976	2.110469117	6.495864561	1.25964565	4.711939927	0.656295624	1.758073268	16.44636815	0.945026287	1.346980296	1.983852628	1.7952491	1.266122579	1.31089428
HMDB0001429				Phosphate	96.96982				4.283												2.560757839	1.566855068	0.447511033	0.393425901	2.56852932	0.6577074	3.749035286	1.246835836	1.981293949	0.71445483	1.889720068	1.25843586	1.012553085	0.782572926	0.632793521	0.939162948	0.870299622	2.079443143	0.526269598	2.85766214	0.538258463	0.751421295	0.405096421	1.314080932	0.651076239	1.082236326	0.666952174	0.413879889	0.375636085	0.530837006	0.574198339	0.705848914	1.114902456	1.189582468	1.08248531	1.416459327	1.222722869	1.429137708	1.004212816	6.419550589	0.529577671	0.70710222	0.507866027	1.808387676	1.174604068	0.293902836	0.378046401	0.93335353	1.91232361	0.720905196	1.229817934	2.1434525	0.661441429	3.612895961	1.130219351	1.73358377	0.842376806	0.612902839	0.673403916	0.796563306
HMDB0000162				Proline	114.05597				6.455												20.01607878	3.864971297	8.618713159	3.565217165	13.17557632	7.253338994	23.99230248	16.48898763	17.9803915	4.521159159	19.38921581	5.451541707	20.38459815	8.875074373	19.1514721	8.305959654	15.06359994	10.05188219	35.94804258	14.89965574	13.23633939	5.188845829	29.6277594	12.76856122	26.93321161	5.198636137	12.58472492	3.803157445	38.79093078	5.677916824	10.11192655	5.341717667	23.23433167	31.40642215	24.66607137	6.969921323	3.860278785	14.92155651	17.09194829	10.76351242	21.91898401	11.00678517	7.716428205	4.145652115	10.85238612	2.072735161	26.7517136	14.40901102	20.44315239	8.93898982	28.52699607	5.457844753	16.55371157	8.896534691	18.74552996	4.600972371	33.50818965	12.64867389	15.43181844	7.912488882
HMDB0000767				Pseudouridine	243.06189				4.313												0.328845146	0.161024245	0.250795517	0.154911799	0.234275933	0.158564605	0.663299675	0.205524221	0.179583824	0.162668192	0.221709653	0.139691441	0.396777866	0.522473049	0.672030687	0.355036881	0.293466775	0.288955311	0.569052448	0.552189302	0.240472411	0.200180712	0.455061022	0.431274906	0.489865405	0.246758131	0.31256429	0.139623153	0.555409802	0.360662968	0.151691807	0.100411608	0.20675561	0.227653411	0.354521312	0.168375061	0.037764404	0.219380561	0.247117944	0.264249797	0.301505703	0.239995788	0.208323779	0.229830851	0.357746994	0.074700788	0.195927165	0.201935433	0.482965945	0.192002033	0.804056491	0.156661623	0.2070009	0.235938232	0.256933619	0.205451904	0.244568247	0.15567687	0.402251762	0.171906454
HMDB0001548				Ribose 5-phosphate	229.01146				8.914												0.007529279	0.0058352	0.007817965	0.02215125	0.005038047	0.013782948	0.001118601	0.017361581	0.002153579	0.014168654	0.001753246	0.003689111	0.00585359	0.019013799	0.002917278	0.017986318	0.006642588	0.010007237	0.004946214	0.001106667	0.009823181	0.008672934	0.002078592	0.00168977	0.012574105	0.002489899	0.009956531	0.017632376	0.012302667	0.00844188	0.022360766	0.032674001	0.002885468	0.001056805	0.001470353	0.001508864	0.001573859	0.001573753	0.001999054	0.003417733	0.003544167	0.012261385	0.053533901	0.015653811	0.00329165	0.016300831	0.004276549	0.006729277	0.001162883	0.003578128	0.000909319	0.001745075	0.001007835	0.002612437	0.005966502	0.002141029	0.001388679	0.013713567	0.002939653	0.053384691
HMDB0000939				S-Adenosylhomocysteine	383.11378				7.038												3.933422085	0.194120429	0.534326414	0.56467068	2.542113424	0.56787058	3.62848367	0.984441864	0.748985462	0.292309551	0.669051147	0.216789406	1.717098549	0.456888127	1.849027083	0.66669155	0.837831019	0.94667272	1.196406671	0.227994938	0.759336283	0.359688357	1.829374161	0.980641975	1.386139666	0.742701906	0.511101655	0.168958843	2.28293831	0.412645284	0.364247332	0.07751467	0.280592863	0.390931356	2.722355778	0.596428016	0.12037293	1.920786176	1.56875561	1.080474527	0.713578929	0.636824134	1.010095707	0.076773667	0.874604705	0.031447419	0.682463849	1.135486105	2.361097866	1.049795291	1.699003012	0.174266556	2.714787271	1.4881123	2.109644506	0.227420746	1.293957363	0.527055831	1.034395735	1.260778452
HMDB0029418				S-Cysteinosuccinic acid	236.02314				9.467												0.00328742	0.0015455	0.002718322	0.001228768	0.003693346	0.010105616	0.004022246	0.002444871	0.00765391	0.00119071	0.009212304	0.000848325	0.006967083	0.003980288	0.013536064	0.003617287	0.009150639	0.001447784	0.012927152	0.001076663	0.021378005	0.003069924	0.020327344	0.006243012	0.006499457	0.001895466	0.002774768	0.001098062	0.013723743	0.003423334	0.002747059	0.001033651	0.006301524	0.012244979	0.011421445	0.001545153	0.00150127	0.001470032	0.00516736	0.003187798	0.022976825	0.009144428	0.003020472	0.001154407	0.003929109	0.000930695	0.010332559	0.0034406	0.002132769	0.005937851	0.008742953	0.001659751	0.010043399	0.002623291	0.005799473	0.00201675	0.024395349	0.009525544	0.02159747	0.006123223
HMDB0001068				Sedoheptulose 7-phosphate	289.03264				9.218												0.004353859	0.002489799	0.0048527	0.003762938	0.001173041	0.025054674	0.00130501	0.019488227	0.001563449	0.024711835	0.005776697	0.011645697	0.004780478	0.011983114	0.006104507	0.009932492	0.009060647	0.006331817	0.009769817	0.001249049	0.035744652	0.015998085	0.003227754	0.005624161	0.015340492	0.000712822	0.004583731	0.001967382	0.017844196	0.017199445	0.009810915	0.00899625	0.011296603	0.01012204	0.016361893	0.00496098	0.001795573	0.00858249	0.022143604	0.003767439	0.013722858	0.017273837	0.045015528	0.004182703	0.007797631	0.035519105	0.013258664	0.013568597	0.001801573	0.011434604	0.005098879	0.001910308	0.006883348	0.006356118	0.020640698	0.011080858	0.005553272	0.023537564	0.00889697	0.045960701
HMDB0000187				Serine	104.03538				7.893												1.923452999	1.02756334	1.11068776	0.864073515	3.149364703	1.249538909	2.775168932	2.721214279	2.85624772	1.500232138	3.212806204	1.415322095	3.041979143	1.568549665	2.448091578	1.968843763	1.903113484	1.902127237	2.789946314	2.708739429	1.290697891	0.89926386	3.591028137	3.104965908	1.639147835	1.200024558	2.195677828	0.910532259	2.047748597	0.716061934	0.911216484	1.021620698	2.68074952	4.686811485	3.374963862	1.827636695	1.214156133	2.01904309	1.561686256	2.523102764	2.713667862	2.035552762	1.318964976	1.29433754	1.763690523	0.367529663	1.064600159	2.953524145	3.862332576	1.661405549	4.625557417	1.278116401	1.267174013	1.504790451	1.576724406	1.039601454	5.50795319	1.847170203	2.283610896	2.66548963
HMDB0000254				Succinic acid	117.01927				8.202												40.02425235	3.208452259	23.71622876	13.51059344	14.77614831	9.000986125	35.35763482	6.778559533	13.04536813	3.235434645	11.35564504	4.704656016	5.544780476	7.613080069	10.53616425	6.571535048	11.51046749	8.240030529	4.715964352	8.859931225	12.05362493	7.15449219	30.92331541	20.44760321	4.774402236	6.501936447	50.77550389	6.832876594	10.14559508	3.755623276	5.5790578	6.470730245	6.448589948	12.33892357	9.016629279	7.526358675	13.91284104	21.44859744	11.62870271	20.75682455	6.65307115	9.934041422	10.14679153	6.969061194	22.64112331	2.764813816	5.205977583	5.910939998	55.54975506	28.32009667	44.03389544	10.85792841	27.94101534	19.99359543	5.101359576	5.48118448	25.67291113	16.22432524	105.86085	8.535234697
HMDB0000912				Succinyladenosine	382.09964				8.123												0.159434591	0.027958241	1.117402011	0.323455945	0.393752338	0.157500297	0.538474558	0.528494026	1.333239167	0.016080097	1.740699726	0.030122705	0.76773742	0.357105969	1.146484855	0.314841878	0.878936181	0.303518143	0.533688816	0.09849989	0.25887972	0.06403138	0.679930811	0.155282856	0.232432926	0.062484372	1.363125855	0.228349715	0.876594751	0.030529176	0.435503152	0.354234164	0.143250266	0.36891082	1.147753476	0.182249626	0.053029446	0.817629228	0.457954282	0.341595659	0.817805314	0.480474542	0.428425599	0.227784219	0.072713562	0.028617515	0.23759006	0.215096668	0.30874272	0.274015689	0.732913505	0.124364282	0.984913704	0.180477399	0.364154158	0.090757663	0.369891983	0.206420173	0.366785454	0.164287917
HMDB0000251				Taurine	124.00723				6.669												253.5170271	139.7455491	101.0319108	52.87037248	500.1213927	90.20498976	326.6588976	108.7480201	372.1802294	89.5942563	375.779221	99.59262579	343.666965	58.93610878	232.515569	99.00165112	186.141067	126.5813712	210.9365647	116.4269306	160.4097835	97.69768999	72.30333385	115.2128359	198.0084507	72.71538326	263.1779373	36.03208943	221.3073913	40.98942943	129.0781174	60.59335705	221.4438098	186.0622662	400.5041458	80.9829786	217.9511579	384.2971821	276.1647921	168.1526777	154.8276913	86.16026316	100.96667	109.3482721	156.3988212	9.306941587	232.2084813	119.7493357	283.3622425	67.96642929	154.6428459	48.88377681	299.1142222	164.5933423	352.4673774	175.9594613	179.5973609	82.38923414	127.0537141	115.1713443
HMDB0000290				UDP-N-acetylglucosamine	606.07362				8.371												1.25697755	0.136184462	0.721306276	0.117626212	2.090597186	0.815271881	1.227841714	0.437966391	1.064727787	0.172111467	1.386730115	0.07285649	0.935832132	0.501882487	1.604939944	0.247645628	1.261614937	0.609355209	1.019946119	0.350805224	2.419074827	0.980949905	0.490374366	0.544200413	0.70371822	0.646224703	1.701799145	0.073484274	2.37642378	0.098146414	0.530175198	0.459703297	0.309686241	0.466658991	1.886025208	0.538432039	0.273706212	2.442792753	1.099874431	0.432908109	0.533631695	0.671639359	1.083801761	0.694817621	0.907260216	0.027940955	1.110886031	0.851402744	0.475044892	0.503107269	0.114439263	0.137306005	0.685475378	0.824357476	0.930990861	0.236229493	0.277830705	0.223134532	0.050777822	0.888277483
HMDB0000300				Uracil	111.01991				1.566												1.50699492	0.084860107	1.52532566	0.571535197	1.329861753	0.143870248	2.578392985	1.28372329	2.011308035	0.055626139	2.633912803	0.312641505	2.64633464	1.02095721	2.569593473	1.340011268	1.630764133	1.035483123	2.403463998	1.025222021	0.486227303	0.05790018	2.928838581	1.142770166	1.392000834	0.50490561	1.989923947	0.3311954	1.621476644	0.144608192	0.540361253	0.313146503	0.374017872	0.441730064	2.690239177	0.524180962	0.113322466	1.54651218	1.420620095	1.559280135	1.196247652	1.083592874	1.026445502	0.287369462	1.229240296	0.119401456	0.700948769	0.429040916	2.0989197	0.477935471	2.647605187	0.320676996	1.297110459	0.778577498	0.785902151	0.255525373	1.522271138	0.31669386	0.99837287	0.466516503
HMDB0000288				Uridine monophosphate	323.02806				8.433												3.837417452	0.872064839	2.07176594	1.149752027	12.29048442	9.558711189	3.516262879	4.7963635	6.58062661	1.420270259	5.984845305	1.549132444	4.724255172	2.258588124	3.519076361	0.877579625	5.718465192	11.76872778	6.258741953	4.777917182	8.111509626	9.149300558	4.398498781	4.647804159	2.336963794	2.635062698	4.207891315	0.532996107	7.873298264	0.853651879	1.664105426	1.975362429	1.512733018	4.668991812	6.792845823	8.193607523	3.169459982	7.224749631	7.158043904	3.968502678	2.921778635	5.898444317	4.936867123	5.362723509	1.363811499	0.021007599	10.14842647	8.366748612	2.767728653	1.045530285	4.503597719	1.977130893	7.101850399	7.889891736	6.25085878	2.689665627	3.535201211	0.450283799	0.74475611	2.083528568
HMDB0000299				Xanthosine	283.06758				5.432												0.006160215	0.039268864	0.058854743	0.020468183	0.006672374	0.01217061	0.013976	0.016095425	0.038615268	0.011714202	0.02660447	0.01291796	0.047080489	0.018147303	0.03981256	0.01235319	0.011787953	0.005230267	0.027765158	0.005400153	0.005495687	0.001440862	0.02693151	0.014421308	0.019783025	0.004905128	0.104256071	0.020723394	0.00947582	0.002422447	0.008147075	0.010064172	0.007273416	0.007832449	0.006679056	0.012029184	0.52323593	0.034753549	0.019794503	0.004922207	0.039384386	0.00655216	0.012092611	0.003481123	0.019524099	0.024514163	0.02044245	0.001152748	0.033605555	0.036914376	0.040489094	0.01521295	0.025938624	0.007165834	0.007046221	0.024261661	0.026572545	0.00895043	0.019727367	0.002383066
HMDB0000868				Xylulose 5-phosphate	229.01134				8.641												1.266227779	0.775847419	1.673276833	5.020532459	1.328527364	0.926371316	0.331403589	1.736216997	0.293971883	1.971808568	0.46762615	0.53266484	0.637656536	0.790297376	0.222003488	1.302859331	0.508391402	1.336420992	0.410852987	0.248412935	0.602599604	0.705715307	0.20293501	0.247880774	0.981404787	0.363478121	2.712657772	4.4991048	1.379851271	0.539509284	4.996431767	11.94154302	0.587482797	0.374747856	0.433353416	0.769720583	0.18332325	0.473381547	0.285903922	0.469922086	0.258235219	1.002063568	3.553272349	2.07038325	0.350227121	0.331789281	1.721569047	1.575362097	0.145303264	0.486213443	0.228754714	0.162264937	0.284906804	0.849191149	1.043576331	0.445057019	0.288377527	1.730140206	0.49470788	5.665228618
